date,time,tempC,windspeedKmph,winddirDegree,weatherDesc,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC
2016-10-15,0,1,10,330,Mist,0.0,95,2,1030,89,1,1,-2,18,-2

2016-10-15,1200,6,12,20,Cloudy,0.0,76,10,1032,68,6,2,3,16,3

2016-10-16,0,3,8,9,Overcast,0.0,92,10,1035,94,3,2,1,11,1

2016-10-16,1200,5,8,359,Light sleet showers,0.2,67,10,1037,74,5,-1,3,10,3

2016-10-17,0,2,7,307,Light snow,0.0,86,10,1039,84,2,0,-0,10,-0

2016-10-17,1200,5,13,303,Light drizzle,0.2,85,2,1039,100,5,3,2,17,2

2016-10-18,0,4,9,303,Overcast,0.0,94,10,1037,99,4,3,1,13,1

2016-10-18,1200,6,10,320,Overcast,0.0,71,10,1035,91,6,1,3,12,3

2016-10-19,0,3,3,309,Cloudy,0.0,81,10,1034,63,3,-0,2,4,2

2016-10-19,1200,5,1,301,Cloudy,0.0,61,10,1034,65,5,-2,5,2,5

2016-10-20,0,1,2,46,Overcast,0.0,75,10,1035,91,2,-2,2,3,2

2016-10-20,1200,4,4,68,Moderate or heavy snow showers,0.2,60,7,1036,90,4,-3,4,4,4

2016-10-21,0,-1,5,84,Partly cloudy,0.0,81,10,1038,59,-1,-4,-3,9,-3

2016-10-21,1200,4,2,131,Overcast,0.0,60,10,1038,89,4,-3,4,3,4

2016-10-22,0,-0,5,144,Cloudy,0.0,84,10,1040,67,-0,-3,-3,8,-3

2016-10-22,1200,4,10,117,Overcast,0.0,66,10,1040,92,4,-2,1,14,1

2016-10-23,0,0,9,104,Patchy light snow,0.0,89,10,1043,38,0,-1,-3,15,-3

2016-10-23,1200,5,13,122,Cloudy,0.1,70,10,1045,85,5,0,1,18,1

2016-10-24,0,-1,7,116,Clear,0.0,91,10,1049,11,-1,-2,-5,11,-5

2016-10-24,1200,2,14,136,Partly cloudy,0.0,59,10,1049,55,2,-5,-2,18,-2

2016-10-25,0,-1,13,152,Clear,0.0,78,10,1048,6,-1,-5,-6,21,-6

2016-10-25,1200,2,17,156,Sunny,0.0,54,10,1044,2,2,-6,-3,24,-3

2016-10-26,0,-2,16,168,Partly cloudy,0.0,60,10,1036,49,-2,-8,-7,25,-7

2016-10-26,1200,2,18,177,Overcast,0.0,42,10,1031,100,2,-10,-3,27,-3

2016-10-27,0,-2,13,188,Heavy snow,0.9,82,2,1031,100,-2,-4,-7,17,-7

2016-10-27,1200,1,9,189,Heavy snow,0.4,85,2,1033,100,1,-1,-2,12,-2

2016-10-28,0,0,6,206,Mist,0.0,96,2,1035,100,0,-1,-3,10,-3

2016-10-28,1200,2,10,212,Moderate snow,0.1,84,5,1029,92,2,-1,-2,14,-2

2016-10-29,0,-0,18,188,Overcast,0.0,91,10,1015,100,-0,-2,-6,26,-6

2016-10-29,1200,0,19,155,Heavy snow,0.9,89,2,1003,100,0,-2,-5,25,-5

2016-10-30,0,-2,10,99,Heavy snow,1.0,95,2,1002,100,-2,-3,-6,13,-6

2016-10-30,1200,0,16,52,Heavy snow,0.5,89,2,1006,100,0,-1,-4,21,-4

2016-10-31,0,-3,14,46,Heavy snow,0.6,94,2,1011,100,-3,-4,-8,19,-8

2016-10-31,1200,-2,12,17,Overcast,0.0,88,10,1015,100,-2,-3,-6,16,-6

2016-11-01,0,-7,10,6,Freezing fog,0.0,98,0,1019,100,-7,-7,-11,17,-11

2016-11-01,1200,-2,8,353,Overcast,0.0,86,10,1021,93,-2,-4,-6,10,-6

2016-11-02,0,-5,3,193,Cloudy,0.0,90,10,1021,72,-5,-6,-6,5,-6

2016-11-02,1200,-2,16,165,Overcast,0.0,87,10,1017,96,-2,-4,-7,23,-7

2016-11-03,0,-3,22,150,Heavy snow,1.4,95,2,1010,100,-3,-4,-10,32,-10

2016-11-03,1200,1,11,159,Moderate snow,0.2,98,5,1005,100,1,1,-3,14,-3

2016-11-04,0,-0,7,207,Heavy snow,1.5,99,2,1004,100,-0,-1,-3,12,-3

2016-11-04,1200,-1,13,278,Heavy snow,0.5,95,2,1009,100,-1,-1,-6,18,-6

2016-11-05,0,-4,10,261,Overcast,0.0,97,10,1013,100,-4,-5,-9,16,-9

2016-11-05,1200,-3,12,297,Heavy snow,0.3,95,2,1017,100,-3,-3,-8,17,-8

2016-11-06,0,-6,7,258,Freezing fog,0.0,98,0,1021,85,-6,-6,-10,12,-10

2016-11-06,1200,-4,13,120,Overcast,0.0,96,10,1018,94,-4,-5,-10,19,-10

2016-11-07,0,-1,22,107,Heavy snow,3.5,98,2,1008,100,-1,-1,-7,32,-7

2016-11-07,1200,-0,17,91,Light freezing rain,1.6,99,6,1005,100,-0,-0,-5,23,-5

2016-11-08,0,2,9,179,Light rain,1.2,100,9,997,100,2,2,-1,20,-1

2016-11-08,1200,-2,14,270,Overcast,0.0,95,10,1010,98,-2,-2,-7,20,-7

2016-11-09,0,-2,8,88,Light snow,0.1,98,10,1018,100,-2,-2,-5,12,-5

2016-11-09,1200,-2,13,76,Overcast,0.0,97,10,1022,91,-2,-3,-7,17,-7

2016-11-10,0,-6,15,77,Overcast,0.0,97,10,1018,100,-6,-6,-13,22,-13

2016-11-10,1200,1,10,96,Light rain,2.3,100,9,1007,100,1,1,-3,14,-3

2016-11-11,0,1,15,8,Moderate rain,5.1,100,7,1003,100,1,1,-3,26,-3

2016-11-11,1200,-4,17,310,Moderate or heavy freezing rain,3.8,98,3,1002,100,-4,-4,-10,23,-10

2016-11-12,0,-8,19,281,Heavy snow,1.5,97,2,1008,100,-8,-8,-16,27,-16

2016-11-12,1200,-5,20,276,Heavy snow,1.2,96,2,1015,100,-5,-6,-13,30,-13

2016-11-13,0,-5,15,277,Overcast,0.0,97,10,1021,100,-5,-6,-11,22,-11

2016-11-13,1200,-3,7,256,Mist,0.0,94,2,1024,100,-3,-4,-6,9,-6

2016-11-14,0,-5,6,153,Freezing fog,0.0,98,0,1027,91,-5,-5,-7,10,-7

2016-11-14,1200,-4,3,59,Mist,0.0,96,2,1030,73,-4,-4,-7,5,-7

2016-11-15,0,-8,4,53,Freezing fog,0.0,98,0,1032,76,-8,-8,-11,8,-11

2016-11-15,1200,-4,5,130,Moderate or heavy snow showers,0.2,93,7,1033,91,-4,-5,-7,8,-7

2016-11-16,0,-9,6,172,Freezing fog,0.0,98,0,1031,72,-9,-9,-13,11,-13

2016-11-16,1200,-5,13,189,Cloudy,0.0,95,10,1028,74,-5,-5,-10,17,-10

2016-11-17,0,-4,13,194,Overcast,0.0,95,10,1025,91,-4,-5,-9,18,-9

2016-11-17,1200,-3,16,182,Overcast,0.0,93,10,1024,100,-3,-4,-8,24,-8

2016-11-18,0,-2,14,180,Moderate snow,0.2,96,5,1024,100,-2,-3,-8,22,-8

2016-11-18,1200,-1,17,181,Moderate snow,0.2,96,5,1026,100,-1,-2,-7,25,-7

2016-11-19,0,0,16,168,Overcast,0.2,98,10,1029,100,0,-0,-5,24,-5

2016-11-19,1200,1,18,179,Light drizzle,0.4,100,2,1032,100,1,1,-4,30,-4

2016-11-20,0,-1,20,171,Heavy freezing drizzle,0.3,94,1,1034,100,-1,-1,-7,31,-7

2016-11-20,1200,-1,21,177,Overcast,0.0,93,10,1034,100,-1,-2,-7,33,-7

2016-11-21,0,-1,17,191,Heavy freezing drizzle,0.2,94,1,1039,95,-1,-2,-7,25,-7

2016-11-21,1200,-3,18,184,Cloudy,0.1,91,10,1040,72,-3,-4,-10,26,-10

2016-11-22,0,-6,18,189,Clear,0.0,88,10,1041,10,-6,-7,-12,27,-12

2016-11-22,1200,-4,16,189,Sunny,0.0,86,10,1039,5,-4,-6,-10,23,-10

2016-11-23,0,-6,14,200,Clear,0.0,91,10,1038,7,-6,-7,-12,22,-12

2016-11-23,1200,-4,15,206,Sunny,0.0,89,10,1033,6,-4,-6,-10,24,-10

2016-11-24,0,-7,15,222,Clear,0.0,93,10,1028,18,-7,-8,-13,25,-13

2016-11-24,1200,-4,16,215,Overcast,0.0,93,10,1017,100,-4,-5,-10,24,-10

2016-11-25,0,0,20,251,Moderate snow,0.1,95,5,1011,100,0,-1,-5,31,-5

2016-11-25,1200,-0,14,270,Moderate snow,0.2,93,5,1010,100,-0,-1,-5,20,-5

2016-11-26,0,-0,11,311,Mist,0.0,97,2,1010,100,-0,-1,-4,15,-4

2016-11-26,1200,-1,15,212,Overcast,0.0,94,10,1004,100,-1,-2,-6,21,-6

2016-11-27,0,1,19,222,Heavy snow,2.7,98,2,990,100,1,0,-5,30,-5

2016-11-27,1200,1,13,252,Partly cloudy,0.0,95,10,992,53,1,0,-4,20,-4

2016-11-28,0,-0,10,228,Overcast,0.0,98,10,996,100,-0,-1,-4,16,-4

2016-11-28,1200,-1,11,343,Heavy snow,0.5,98,2,997,100,-1,-2,-5,15,-5

2016-11-29,0,-9,14,317,Heavy snow,0.3,94,2,1005,100,-9,-9,-15,18,-15

2016-11-29,1200,-10,12,313,Overcast,0.0,92,10,1012,100,-10,-11,-17,15,-17

2016-11-30,0,-10,13,306,Overcast,0.0,95,10,1017,100,-10,-11,-17,19,-17

2016-11-30,1200,-9,10,227,Overcast,0.0,94,10,1016,100,-9,-10,-15,13,-15

2016-12-01,0,-10,18,191,Overcast,0.0,95,10,1011,100,-10,-11,-17,27,-17

2016-12-01,1200,-6,16,187,Heavy snow,0.9,96,2,1006,100,-6,-6,-12,22,-12

2016-12-02,0,-6,12,174,Heavy snow,0.4,97,2,1005,100,-6,-6,-12,17,-12

2016-12-02,1200,-5,11,154,Heavy snow,0.3,96,2,1006,100,-5,-5,-10,15,-10

2016-12-03,0,-6,5,172,Freezing fog,0.0,99,0,1007,100,-6,-6,-8,8,-8

2016-12-03,1200,-5,1,62,Freezing fog,0.0,99,0,1009,100,-5,-5,-5,2,-5

2016-12-04,0,-9,8,329,Freezing fog,0.0,99,0,1012,100,-9,-9,-11,12,-11

2016-12-04,1200,-9,3,301,Freezing fog,0.0,99,0,1016,100,-9,-9,-11,6,-11

2016-12-05,0,-9,10,268,Moderate snow,0.1,98,5,1020,97,-9,-10,-15,17,-15

2016-12-05,1200,-4,26,240,Blizzard,3.6,96,0,1001,100,-4,-5,-13,37,-13

2016-12-06,0,-2,18,296,Heavy snow,1.3,94,2,995,100,-2,-3,-9,27,-9

2016-12-06,1200,-12,18,335,Moderate snow,0.1,94,5,1010,100,-12,-12,-20,27,-20

2016-12-07,0,-13,16,334,Moderate snow,0.1,97,5,1020,89,-13,-13,-21,27,-21

2016-12-07,1200,-13,12,268,Overcast,0.0,98,10,1024,100,-13,-13,-20,19,-20

2016-12-08,0,-3,25,272,Heavy snow,2.2,96,2,1013,100,-3,-4,-10,38,-10

2016-12-08,1200,-4,13,238,Heavy snow,0.9,97,2,1003,100,-4,-4,-9,18,-9

2016-12-09,0,-6,6,297,Light snow,0.0,98,10,998,100,-6,-6,-8,9,-8

2016-12-09,1200,-2,13,246,Freezing fog,0.0,99,0,998,100,-2,-2,-6,18,-6

2016-12-10,0,-0,17,296,Heavy snow,0.4,97,2,994,100,-0,-1,-6,26,-6

2016-12-10,1200,-6,13,321,Overcast,0.0,95,10,999,100,-6,-7,-13,18,-13

2016-12-11,0,-8,13,305,Overcast,0.0,98,10,1003,100,-8,-9,-15,19,-15

2016-12-11,1200,-7,16,287,Heavy snow,0.3,96,2,1006,100,-7,-7,-13,23,-13

2016-12-12,0,-17,6,344,Freezing fog,0.0,99,0,1008,81,-17,-17,-21,12,-21

2016-12-12,1200,-9,8,318,Moderate snow,0.1,97,5,1010,96,-9,-10,-14,12,-14

2016-12-13,0,-12,8,293,Light snow,0.1,99,10,1015,98,-12,-12,-18,13,-18

2016-12-13,1200,-14,8,298,Freezing fog,0.0,99,0,1018,77,-14,-15,-19,16,-19

2016-12-14,0,-15,13,236,Freezing fog,0.0,99,0,1019,95,-15,-15,-22,22,-22

2016-12-14,1200,-8,12,228,Heavy snow,0.4,98,2,1013,100,-8,-8,-15,17,-15

2016-12-15,0,-11,12,344,Overcast,0.0,99,10,1019,90,-11,-11,-18,18,-18

2016-12-15,1200,-11,15,324,Moderate snow,0.2,97,5,1025,93,-11,-12,-19,22,-19

2016-12-16,0,-19,4,7,Freezing fog,0.0,100,0,1031,90,-19,-19,-23,8,-23

2016-12-16,1200,-14,8,189,Freezing fog,0.0,99,0,1031,100,-14,-14,-20,14,-20

2016-12-17,0,-10,7,222,Moderate snow,0.2,99,5,1028,100,-10,-10,-15,11,-15

2016-12-17,1200,-5,11,271,Moderate snow,0.1,98,5,1025,100,-5,-5,-10,16,-10

2016-12-18,0,-2,14,279,Light snow,0.0,98,10,1021,100,-2,-3,-8,20,-8

2016-12-18,1200,-0,16,301,Heavy snow,0.5,97,2,1019,100,-0,-1,-5,24,-5

2016-12-19,0,-2,14,288,Overcast,0.0,98,10,1016,100,-2,-2,-7,21,-7

2016-12-19,1200,-1,17,339,Overcast,0.0,97,10,1017,100,-1,-1,-6,25,-6

2016-12-20,0,-6,9,31,Freezing fog,0.0,98,0,1026,77,-6,-7,-11,17,-11

2016-12-20,1200,-12,8,182,Mist,0.0,97,2,1034,33,-12,-13,-17,16,-17

2016-12-21,0,-2,19,254,Light freezing rain,2.2,97,6,1027,100,-2,-2,-8,30,-8

2016-12-21,1200,1,8,278,Fog,0.0,100,0,1026,100,1,0,-2,13,-2

2016-12-22,0,1,8,230,Fog,0.0,100,0,1026,100,1,1,-1,14,-1

2016-12-22,1200,0,9,288,Heavy freezing drizzle,0.2,98,1,1026,95,0,0,-4,14,-4

2016-12-23,0,-3,11,235,Overcast,0.0,99,10,1026,100,-3,-3,-7,15,-7

2016-12-23,1200,-2,12,243,Moderate snow,0.2,97,5,1022,100,-2,-3,-7,17,-7

2016-12-24,0,-1,11,272,Overcast,0.0,98,10,1018,100,-1,-2,-6,16,-6

2016-12-24,1200,0,10,247,Moderate snow,0.1,99,5,1019,76,0,-0,-3,15,-3

2016-12-25,0,-2,13,209,Moderate snow,0.2,97,5,1014,100,-2,-2,-7,20,-7

2016-12-25,1200,-2,11,196,Heavy snow,0.4,97,2,1011,100,-2,-3,-7,15,-7

2016-12-26,0,-4,13,230,Heavy snow,0.4,98,2,1012,100,-4,-4,-8,17,-8

2016-12-26,1200,-1,18,214,Light snow,0.0,96,10,1010,95,-1,-2,-8,27,-8

2016-12-27,0,0,15,226,Heavy snow,4.4,98,2,1000,100,0,-0,-5,23,-5

2016-12-27,1200,0,10,233,Heavy snow,0.6,99,2,998,100,0,-0,-5,16,-5

2016-12-28,0,-2,5,244,Light snow,0.1,98,10,1004,100,-2,-3,-5,9,-5

2016-12-28,1200,-6,6,13,Freezing fog,0.0,99,0,1011,80,-6,-6,-9,13,-9

2016-12-29,0,-3,14,4,Moderate snow,0.2,97,5,1024,100,-3,-3,-8,21,-8

2016-12-29,1200,-3,6,293,Moderate snow,0.2,99,5,1032,100,-3,-3,-6,10,-6

2016-12-30,0,-7,17,248,Partly cloudy,0.0,97,10,1029,59,-7,-7,-14,26,-14

2016-12-30,1200,-0,15,270,Heavy snow,0.3,98,2,1025,100,-0,-1,-5,23,-5

2016-12-31,0,-1,17,245,Ice pellets,0.0,97,8,1018,100,-1,-1,-6,27,-6

2016-12-31,1200,0,16,251,Overcast,0.1,100,10,1011,100,0,0,-5,24,-5

2017-01-01,0,1,22,254,Overcast,0.1,100,10,1005,100,1,1,-5,38,-5

2017-01-01,1200,1,11,244,Light drizzle,0.6,100,2,1002,100,1,1,-4,18,-4

2017-01-02,0,1,17,241,Light sleet,0.8,100,9,997,100,1,1,-4,27,-4

2017-01-02,1200,1,7,295,Fog,0.0,99,0,997,100,1,1,-2,10,-2

2017-01-03,0,-3,7,351,Heavy snow,1.2,98,2,996,100,-3,-3,-5,10,-5

2017-01-03,1200,-10,10,2,Moderate snow,0.2,96,5,1000,100,-10,-10,-15,12,-15

2017-01-04,0,-13,4,132,Freezing fog,0.0,99,0,1003,100,-13,-13,-17,8,-17

2017-01-04,1200,-8,10,121,Moderate snow,0.2,98,5,1002,100,-8,-8,-14,14,-14

2017-01-05,0,-6,17,90,Heavy snow,2.3,98,2,996,100,-6,-6,-12,24,-12

2017-01-05,1200,-14,14,16,Heavy snow,1.0,97,2,1006,100,-14,-14,-22,18,-22

2017-01-06,0,-21,16,5,Heavy snow,0.8,98,2,1020,100,-21,-21,-32,23,-32

2017-01-06,1200,-23,12,6,Overcast,0.0,97,10,1031,100,-23,-24,-34,17,-34

2017-01-07,0,-28,13,16,Overcast,0.0,98,10,1034,100,-28,-28,-38,19,-38

2017-01-07,1200,-25,12,18,Cloudy,0.0,97,10,1030,72,-25,-25,-35,18,-35

2017-01-08,0,-27,11,35,Mist,0.0,96,2,1030,27,-27,-27,-36,21,-36

2017-01-08,1200,-21,10,49,Mist,0.0,94,2,1030,3,-21,-22,-29,13,-29

2017-01-09,0,-23,8,75,Clear,0.0,93,10,1029,3,-23,-24,-29,10,-29

2017-01-09,1200,-17,6,224,Mist,0.0,97,2,1027,23,-17,-17,-22,12,-22

2017-01-10,0,-14,10,258,Mist,0.0,97,2,1025,77,-14,-15,-21,19,-21

2017-01-10,1200,-8,12,252,Light snow,0.0,98,10,1024,90,-8,-9,-14,18,-14

2017-01-11,0,-10,14,250,Light snow,0.0,97,10,1025,65,-10,-10,-16,22,-16

2017-01-11,1200,-11,9,224,Freezing fog,0.0,98,0,1024,83,-11,-12,-17,13,-17

2017-01-12,0,-11,7,168,Moderate snow,0.1,99,5,1020,100,-11,-11,-16,11,-16

2017-01-12,1200,-5,21,150,Moderate snow,0.2,97,5,1009,100,-5,-5,-11,31,-11

2017-01-13,0,-6,12,206,Heavy snow,0.6,98,2,1005,100,-6,-7,-12,18,-12

2017-01-13,1200,-7,8,185,Light snow,0.0,98,10,1010,92,-7,-7,-11,12,-11

2017-01-14,0,-8,13,175,Overcast,0.0,99,10,1013,91,-8,-8,-14,24,-14

2017-01-14,1200,-2,22,174,Moderate snow,0.2,96,5,1012,100,-2,-3,-9,32,-9

2017-01-15,0,-2,29,166,Blizzard,1.7,96,0,1011,100,-2,-2,-9,43,-9

2017-01-15,1200,-2,20,174,Heavy snow,1.5,97,2,1012,100,-2,-2,-8,30,-8

2017-01-16,0,-3,8,215,Heavy snow,0.5,99,2,1018,100,-3,-3,-6,14,-6

2017-01-16,1200,-3,6,236,Freezing fog,0.0,99,0,1024,96,-3,-3,-5,10,-5

2017-01-17,0,-4,6,346,Heavy snow,0.3,99,2,1028,100,-4,-4,-6,8,-6

2017-01-17,1200,-4,7,315,Moderate snow,0.2,98,5,1031,100,-4,-5,-8,10,-8

2017-01-18,0,-7,8,329,Heavy snow,0.3,99,2,1035,100,-7,-7,-11,15,-11

2017-01-18,1200,-8,10,253,Cloudy,0.0,98,10,1035,86,-8,-9,-15,16,-15

2017-01-19,0,-7,17,262,Moderate snow,0.2,97,5,1031,100,-7,-7,-13,27,-13

2017-01-19,1200,-4,19,249,Heavy snow,0.7,97,2,1023,100,-4,-4,-11,29,-11

2017-01-20,0,-1,24,259,Heavy snow,0.3,96,2,1014,99,-1,-1,-7,37,-7

2017-01-20,1200,-2,14,307,Cloudy,0.0,95,10,1015,64,-2,-3,-8,23,-8

2017-01-21,0,-7,14,265,Overcast,0.0,98,10,1012,100,-7,-7,-12,23,-12

2017-01-21,1200,-5,14,305,Overcast,0.0,96,10,1012,100,-5,-5,-11,21,-11

2017-01-22,0,-7,19,305,Overcast,0.0,96,10,1021,96,-7,-8,-15,32,-15

2017-01-22,1200,-4,17,270,Heavy snow,0.3,97,2,1016,100,-4,-5,-11,25,-11

2017-01-23,0,-4,4,286,Heavy snow,0.7,98,2,1016,100,-4,-4,-4,6,-4

2017-01-23,1200,0,14,254,Heavy snow,0.3,100,2,1012,100,0,0,-5,22,-5

2017-01-24,0,-1,21,260,Heavy snow,0.4,97,2,1007,100,-1,-2,-7,31,-7

2017-01-24,1200,0,13,293,Moderate snow,0.2,98,5,1005,100,0,0,-4,19,-4

2017-01-25,0,-9,23,29,Heavy snow,0.5,96,2,1014,100,-9,-9,-17,34,-17

2017-01-25,1200,-15,17,6,Partly cloudy,0.0,97,10,1026,56,-15,-15,-24,25,-24

2017-01-26,0,-20,8,17,Clear,0.0,94,10,1033,1,-20,-21,-28,13,-28

2017-01-26,1200,-14,13,245,Cloudy,0.0,94,10,1027,86,-14,-15,-21,20,-21

2017-01-27,0,-6,12,311,Heavy snow,0.4,98,2,1015,100,-6,-6,-12,17,-12

2017-01-27,1200,-2,12,340,Light snow,0.0,98,10,1020,93,-2,-2,-6,18,-6

2017-01-28,0,-3,10,337,Freezing fog,0.0,98,0,1025,91,-3,-4,-7,15,-7

2017-01-28,1200,-3,7,16,Freezing fog,0.0,98,0,1028,85,-3,-3,-6,10,-6

2017-01-29,0,-13,10,155,Freezing fog,0.0,99,0,1034,88,-13,-13,-19,16,-19

2017-01-29,1200,-9,11,192,Light snow,0.0,98,10,1036,96,-9,-9,-15,14,-15

2017-01-30,0,-11,12,206,Light snow,0.0,98,10,1036,90,-11,-11,-18,17,-18

2017-01-30,1200,-11,14,215,Patchy light snow,0.0,97,10,1034,57,-11,-12,-19,21,-19

2017-01-31,0,-14,14,232,Light snow,0.0,97,10,1030,85,-14,-14,-22,22,-22

2017-01-31,1200,-9,12,252,Heavy snow,0.6,98,2,1026,100,-9,-9,-15,16,-15

2017-02-01,0,-7,13,267,Heavy snow,0.3,98,2,1021,100,-7,-7,-13,20,-13

2017-02-01,1200,-3,14,310,Patchy moderate snow,0.1,97,7,1020,41,-3,-4,-8,21,-8

2017-02-02,0,-8,12,342,Freezing fog,0.0,98,0,1023,52,-8,-8,-13,23,-13

2017-02-02,1200,-10,6,338,Freezing fog,0.0,97,0,1028,46,-9,-10,-12,9,-12

2017-02-03,0,-16,6,189,Clear,0.0,91,10,1029,8,-16,-17,-22,14,-22

2017-02-03,1200,-10,7,177,Mist,0.0,96,2,1025,54,-10,-10,-15,10,-15

2017-02-04,0,-14,8,146,Light snow,0.1,98,10,1021,82,-14,-14,-20,14,-20

2017-02-04,1200,-11,11,102,Moderate snow,0.1,98,5,1018,100,-11,-11,-17,14,-17

2017-02-05,0,-10,8,60,Moderate snow,0.2,98,5,1016,100,-10,-10,-16,11,-16

2017-02-05,1200,-11,13,30,Moderate snow,0.1,97,5,1019,81,-11,-11,-18,18,-18

2017-02-06,0,-18,12,42,Freezing fog,0.0,99,0,1027,97,-18,-18,-26,23,-26

2017-02-06,1200,-17,8,357,Mist,0.0,96,2,1034,47,-17,-18,-24,12,-24

2017-02-07,0,-25,9,26,Freezing fog,0.0,99,0,1040,82,-25,-25,-33,19,-33

2017-02-07,1200,-19,9,15,Mist,0.0,97,2,1044,67,-19,-19,-26,13,-26

2017-02-08,0,-20,9,307,Mist,0.0,95,2,1044,25,-20,-21,-28,20,-28

2017-02-08,1200,-15,10,325,Freezing fog,0.0,98,0,1042,85,-15,-15,-21,13,-21

2017-02-09,0,-10,12,319,Freezing fog,0.0,98,0,1041,100,-10,-10,-15,18,-15

2017-02-09,1200,-4,13,341,Moderate snow,0.2,98,5,1040,100,-4,-5,-9,18,-9

2017-02-10,0,-4,11,347,Moderate snow,0.2,98,5,1040,100,-4,-4,-8,17,-8

2017-02-10,1200,-2,14,329,Moderate snow,0.2,97,5,1038,99,-2,-3,-8,20,-8

2017-02-11,0,-3,14,351,Light snow,0.0,97,10,1038,100,-3,-3,-8,24,-8

2017-02-11,1200,-2,12,327,Moderate snow,0.1,96,5,1037,100,-2,-2,-7,17,-7

2017-02-12,0,-5,9,308,Moderate snow,0.2,98,5,1037,100,-5,-5,-10,14,-10

2017-02-12,1200,-7,13,338,Heavy snow,0.5,96,2,1035,100,-7,-7,-12,17,-12

2017-02-13,0,-11,6,311,Freezing fog,0.0,99,0,1036,91,-11,-11,-16,9,-16

2017-02-13,1200,-8,15,238,Heavy snow,0.3,98,2,1027,100,-8,-9,-15,21,-15

2017-02-14,0,-3,19,252,Heavy snow,0.3,97,2,1014,100,-3,-3,-9,28,-9

2017-02-14,1200,1,21,339,Blizzard,0.8,96,0,1005,100,1,0,-6,34,-6

2017-02-15,0,-3,19,347,Overcast,0.0,96,10,1018,100,-3,-4,-10,30,-10

2017-02-15,1200,-3,14,343,Moderate snow,0.2,95,5,1027,93,-3,-4,-10,21,-10

2017-02-16,0,-12,9,353,Freezing fog,0.0,98,0,1033,87,-12,-12,-17,20,-17

2017-02-16,1200,-6,8,195,Mist,0.0,97,2,1030,84,-6,-6,-10,11,-10

2017-02-17,0,-5,16,210,Moderate snow,0.1,97,5,1021,98,-5,-5,-10,25,-10

2017-02-17,1200,0,14,234,Heavy snow,0.9,97,2,1012,100,0,-0,-4,19,-4

2017-02-18,0,0,14,262,Heavy snow,0.7,99,2,1008,100,0,0,-4,22,-4

2017-02-18,1200,0,13,269,Heavy snow,0.4,100,2,1009,100,0,0,-4,20,-4

2017-02-19,0,-1,20,279,Overcast,0.0,96,10,1011,100,-1,-1,-6,31,-6

2017-02-19,1200,-0,15,234,Overcast,0.0,96,10,1012,100,-0,-1,-6,22,-6

2017-02-20,0,0,15,236,Heavy snow,0.8,98,2,1005,100,0,0,-6,24,-6

2017-02-20,1200,1,16,236,Overcast,0.0,100,10,1002,100,1,1,-5,27,-5

2017-02-21,0,1,18,236,Heavy snow,1.2,97,2,994,100,1,0,-5,29,-5

2017-02-21,1200,1,16,221,Heavy snow,1.5,100,2,986,100,1,1,-4,24,-4

2017-02-22,0,0,7,282,Moderate snow,0.2,99,5,990,100,0,0,-3,10,-3

2017-02-22,1200,-5,12,6,Heavy snow,0.4,93,2,999,100,-5,-6,-10,13,-10

2017-02-23,0,-7,9,151,Freezing fog,0.0,98,0,998,87,-7,-7,-12,13,-12

2017-02-23,1200,1,14,165,Heavy snow,1.6,98,2,988,100,1,0,-4,18,-4

2017-02-24,0,1,14,247,Overcast,0.0,98,10,991,100,1,0,-4,21,-4

2017-02-24,1200,1,14,165,Heavy snow,1.2,100,2,988,100,1,1,-4,21,-4

2017-02-25,0,-2,17,302,Heavy snow,0.5,93,2,991,100,-2,-3,-8,26,-8

2017-02-25,1200,-3,19,265,Overcast,0.0,89,10,999,91,-3,-5,-10,26,-10

2017-02-26,0,-8,12,285,Moderate snow,0.1,94,5,1004,77,-8,-9,-15,20,-15

2017-02-26,1200,-3,18,246,Overcast,0.0,90,10,1008,100,-3,-5,-10,24,-10

2017-02-27,0,-1,17,235,Heavy snow,0.6,97,2,1000,100,-1,-1,-6,25,-6

2017-02-27,1200,1,9,286,Heavy snow,1.0,100,2,1004,100,1,1,-3,13,-3

2017-02-28,0,-2,1,4,Light snow,0.0,97,10,1016,79,-2,-2,-2,3,-2

2017-02-28,1200,1,12,166,Overcast,0.0,100,10,1018,98,1,1,-3,18,-3

2017-03-01,0,0,22,191,Overcast,0.1,99,10,1014,99,0,0,-5,34,-5

2017-03-01,1200,2,14,189,Light drizzle,0.2,99,2,1012,100,2,2,-2,23,-2

2017-03-02,0,0,16,188,Overcast,0.1,98,10,1010,92,0,0,-5,28,-5

2017-03-02,1200,2,13,175,Light rain,0.9,100,9,1007,100,2,2,-2,20,-2

