,date,maxtempC,mintempC,avgtempC,sunHour,humidity,DewPointC,maxtempC_lg1,mintempC_lg1,avgtempC_lg1,sunHour_lg1,humidity_lg1,DewPointC_lg1,maxtempC_lg2,mintempC_lg2,avgtempC_lg2,sunHour_lg2,humidity_lg2,DewPointC_lg2,maxtempC_lg3,mintempC_lg3,avgtempC_lg3,sunHour_lg3,humidity_lg3,DewPointC_lg3
3258,2018-12-03,-6,-9,-7,6.8,88,-8,-5.0,-7.0,-6.0,2.9,88.0,-7.0,-7.0,-10.0,-8.0,7.7,68.0,-12.0,-4.0,-8.0,-5.0,7.7,62.0,-10.0
3259,2018-12-04,-3,-7,-3,2.9,89,-5,-6.0,-9.0,-7.0,6.8,88.0,-8.0,-5.0,-7.0,-6.0,2.9,88.0,-7.0,-7.0,-10.0,-8.0,7.7,68.0,-12.0
3260,2018-12-05,-1,-2,-1,2.7,91,-2,-3.0,-7.0,-3.0,2.9,89.0,-5.0,-6.0,-9.0,-7.0,6.8,88.0,-8.0,-5.0,-7.0,-6.0,2.9,88.0,-7.0
3261,2018-12-06,-1,-6,-2,2.7,97,-1,-1.0,-2.0,-1.0,2.7,91.0,-2.0,-3.0,-7.0,-3.0,2.9,89.0,-5.0,-6.0,-9.0,-7.0,6.8,88.0,-8.0
3262,2018-12-07,-4,-6,-5,2.7,89,-6,-1.0,-6.0,-2.0,2.7,97.0,-1.0,-1.0,-2.0,-1.0,2.7,91.0,-2.0,-3.0,-7.0,-3.0,2.9,89.0,-5.0
3263,2018-12-08,-6,-9,-7,2.7,94,-7,-4.0,-6.0,-5.0,2.7,89.0,-6.0,-1.0,-6.0,-2.0,2.7,97.0,-1.0,-1.0,-2.0,-1.0,2.7,91.0,-2.0
3264,2018-12-09,-3,-10,-6,2.7,95,-6,-6.0,-9.0,-7.0,2.7,94.0,-7.0,-4.0,-6.0,-5.0,2.7,89.0,-6.0,-1.0,-6.0,-2.0,2.7,97.0,-1.0
3265,2018-12-10,1,-2,0,2.7,92,-1,-3.0,-10.0,-6.0,2.7,95.0,-6.0,-6.0,-9.0,-7.0,2.7,94.0,-7.0,-4.0,-6.0,-5.0,2.7,89.0,-6.0
3266,2018-12-11,0,-3,0,2.7,98,0,1.0,-2.0,0.0,2.7,92.0,-1.0,-3.0,-10.0,-6.0,2.7,95.0,-6.0,-6.0,-9.0,-7.0,2.7,94.0,-7.0
3267,2018-12-12,-1,-4,-2,2.6,95,-1,0.0,-3.0,0.0,2.7,98.0,0.0,1.0,-2.0,0.0,2.7,92.0,-1.0,-3.0,-10.0,-6.0,2.7,95.0,-6.0
3268,2018-12-13,-1,-3,-1,2.6,92,-2,-1.0,-4.0,-2.0,2.6,95.0,-1.0,0.0,-3.0,0.0,2.7,98.0,0.0,1.0,-2.0,0.0,2.7,92.0,-1.0
3269,2018-12-14,-2,-4,-3,2.6,92,-4,-1.0,-3.0,-1.0,2.6,92.0,-2.0,-1.0,-4.0,-2.0,2.6,95.0,-1.0,0.0,-3.0,0.0,2.7,98.0,0.0
3270,2018-12-15,-4,-13,-5,2.6,92,-5,-2.0,-4.0,-3.0,2.6,92.0,-4.0,-1.0,-3.0,-1.0,2.6,92.0,-2.0,-1.0,-4.0,-2.0,2.6,95.0,-1.0
3271,2018-12-16,-11,-15,-13,7.0,88,-14,-4.0,-13.0,-5.0,2.6,92.0,-5.0,-2.0,-4.0,-3.0,2.6,92.0,-4.0,-1.0,-3.0,-1.0,2.6,92.0,-2.0
3272,2018-12-17,-12,-16,-15,7.0,92,-14,-11.0,-15.0,-13.0,7.0,88.0,-14.0,-4.0,-13.0,-5.0,2.6,92.0,-5.0,-2.0,-4.0,-3.0,2.6,92.0,-4.0
3273,2018-12-18,-11,-14,-13,2.6,95,-12,-12.0,-16.0,-15.0,7.0,92.0,-14.0,-11.0,-15.0,-13.0,7.0,88.0,-14.0,-4.0,-13.0,-5.0,2.6,92.0,-5.0
3274,2018-12-19,-6,-14,-8,2.6,95,-7,-11.0,-14.0,-13.0,2.6,95.0,-12.0,-12.0,-16.0,-15.0,7.0,92.0,-14.0,-11.0,-15.0,-13.0,7.0,88.0,-14.0
3275,2018-12-20,-10,-13,-11,2.6,95,-11,-6.0,-14.0,-8.0,2.6,95.0,-7.0,-11.0,-14.0,-13.0,2.6,95.0,-12.0,-12.0,-16.0,-15.0,7.0,92.0,-14.0
3276,2018-12-21,-8,-14,-10,2.6,95,-9,-10.0,-13.0,-11.0,2.6,95.0,-11.0,-6.0,-14.0,-8.0,2.6,95.0,-7.0,-11.0,-14.0,-13.0,2.6,95.0,-12.0
3277,2018-12-22,-6,-8,-7,2.6,96,-6,-8.0,-14.0,-10.0,2.6,95.0,-9.0,-10.0,-13.0,-11.0,2.6,95.0,-11.0,-6.0,-14.0,-8.0,2.6,95.0,-7.0
3278,2018-12-23,-6,-8,-7,2.6,95,-6,-6.0,-8.0,-7.0,2.6,96.0,-6.0,-8.0,-14.0,-10.0,2.6,95.0,-9.0,-10.0,-13.0,-11.0,2.6,95.0,-11.0
3279,2018-12-24,-9,-10,-9,2.6,96,-9,-6.0,-8.0,-7.0,2.6,95.0,-6.0,-6.0,-8.0,-7.0,2.6,96.0,-6.0,-8.0,-14.0,-10.0,2.6,95.0,-9.0
3280,2018-12-25,-10,-13,-11,2.8,96,-10,-9.0,-10.0,-9.0,2.6,96.0,-9.0,-6.0,-8.0,-7.0,2.6,95.0,-6.0,-6.0,-8.0,-7.0,2.6,96.0,-6.0
3281,2018-12-26,-10,-15,-11,2.8,96,-11,-10.0,-13.0,-11.0,2.8,96.0,-10.0,-9.0,-10.0,-9.0,2.6,96.0,-9.0,-6.0,-8.0,-7.0,2.6,95.0,-6.0
3282,2018-12-27,-8,-12,-9,2.8,95,-8,-10.0,-15.0,-11.0,2.8,96.0,-11.0,-10.0,-13.0,-11.0,2.8,96.0,-10.0,-9.0,-10.0,-9.0,2.6,96.0,-9.0
3283,2018-12-28,-6,-13,-8,2.6,97,-7,-8.0,-12.0,-9.0,2.8,95.0,-8.0,-10.0,-15.0,-11.0,2.8,96.0,-11.0,-10.0,-13.0,-11.0,2.8,96.0,-10.0
3284,2018-12-29,-9,-12,-10,2.6,96,-10,-6.0,-13.0,-8.0,2.6,97.0,-7.0,-8.0,-12.0,-9.0,2.8,95.0,-8.0,-10.0,-15.0,-11.0,2.8,96.0,-11.0
3285,2018-12-30,-3,-9,-4,2.6,95,-4,-9.0,-12.0,-10.0,2.6,96.0,-10.0,-6.0,-13.0,-8.0,2.6,97.0,-7.0,-8.0,-12.0,-9.0,2.8,95.0,-8.0
3286,2018-12-31,-4,-7,-5,2.8,95,-5,-3.0,-9.0,-4.0,2.6,95.0,-4.0,-9.0,-12.0,-10.0,2.6,96.0,-10.0,-6.0,-13.0,-8.0,2.6,97.0,-7.0
3287,2019-01-01,-2,-7,-4,2.8,92,-5,-4.0,-7.0,-5.0,2.8,95.0,-5.0,-3.0,-9.0,-4.0,2.6,95.0,-4.0,-9.0,-12.0,-10.0,2.6,96.0,-10.0
3288,2019-01-02,-3,-5,-4,2.8,91,-5,-2.0,-7.0,-4.0,2.8,92.0,-5.0,-4.0,-7.0,-5.0,2.8,95.0,-5.0,-3.0,-9.0,-4.0,2.6,95.0,-4.0
3289,2019-01-03,-1,-4,-2,2.8,94,-3,-3.0,-5.0,-4.0,2.8,91.0,-5.0,-2.0,-7.0,-4.0,2.8,92.0,-5.0,-4.0,-7.0,-5.0,2.8,95.0,-5.0
3290,2019-01-04,-5,-8,-6,2.8,97,-6,-1.0,-4.0,-2.0,2.8,94.0,-3.0,-3.0,-5.0,-4.0,2.8,91.0,-5.0,-2.0,-7.0,-4.0,2.8,92.0,-5.0
3291,2019-01-05,-5,-11,-7,2.8,96,-7,-5.0,-8.0,-6.0,2.8,97.0,-6.0,-1.0,-4.0,-2.0,2.8,94.0,-3.0,-3.0,-5.0,-4.0,2.8,91.0,-5.0
3292,2019-01-06,-10,-15,-12,2.8,95,-10,-5.0,-11.0,-7.0,2.8,96.0,-7.0,-5.0,-8.0,-6.0,2.8,97.0,-6.0,-1.0,-4.0,-2.0,2.8,94.0,-3.0
3293,2019-01-07,-12,-15,-13,2.8,95,-12,-10.0,-15.0,-12.0,2.8,95.0,-10.0,-5.0,-11.0,-7.0,2.8,96.0,-7.0,-5.0,-8.0,-6.0,2.8,97.0,-6.0
3294,2019-01-08,-10,-13,-11,2.9,93,-11,-12.0,-15.0,-13.0,2.8,95.0,-12.0,-10.0,-15.0,-12.0,2.8,95.0,-10.0,-5.0,-11.0,-7.0,2.8,96.0,-7.0
3295,2019-01-09,-13,-15,-14,2.9,95,-13,-10.0,-13.0,-11.0,2.9,93.0,-11.0,-12.0,-15.0,-13.0,2.8,95.0,-12.0,-10.0,-15.0,-12.0,2.8,95.0,-10.0
3296,2019-01-10,-8,-14,-9,2.9,95,-8,-13.0,-15.0,-14.0,2.9,95.0,-13.0,-10.0,-13.0,-11.0,2.9,93.0,-11.0,-12.0,-15.0,-13.0,2.8,95.0,-12.0
3297,2019-01-11,-11,-13,-12,2.9,95,-12,-8.0,-14.0,-9.0,2.9,95.0,-8.0,-13.0,-15.0,-14.0,2.9,95.0,-13.0,-10.0,-13.0,-11.0,2.9,93.0,-11.0
3298,2019-01-12,-10,-13,-10,2.9,93,-11,-11.0,-13.0,-12.0,2.9,95.0,-12.0,-8.0,-14.0,-9.0,2.9,95.0,-8.0,-13.0,-15.0,-14.0,2.9,95.0,-13.0
3299,2019-01-13,-4,-9,-5,2.9,92,-5,-10.0,-13.0,-10.0,2.9,93.0,-11.0,-11.0,-13.0,-12.0,2.9,95.0,-12.0,-8.0,-14.0,-9.0,2.9,95.0,-8.0
3300,2019-01-14,-2,-5,-3,2.9,90,-4,-4.0,-9.0,-5.0,2.9,92.0,-5.0,-10.0,-13.0,-10.0,2.9,93.0,-11.0,-11.0,-13.0,-12.0,2.9,95.0,-12.0
3301,2019-01-15,0,-9,-3,2.9,87,-4,-2.0,-5.0,-3.0,2.9,90.0,-4.0,-4.0,-9.0,-5.0,2.9,92.0,-5.0,-10.0,-13.0,-10.0,2.9,93.0,-11.0
3302,2019-01-16,-7,-11,-9,2.9,96,-8,0.0,-9.0,-3.0,2.9,87.0,-4.0,-2.0,-5.0,-3.0,2.9,90.0,-4.0,-4.0,-9.0,-5.0,2.9,92.0,-5.0
3303,2019-01-17,-1,-9,-4,2.9,90,-5,-7.0,-11.0,-9.0,2.9,96.0,-8.0,0.0,-9.0,-3.0,2.9,87.0,-4.0,-2.0,-5.0,-3.0,2.9,90.0,-4.0
3304,2019-01-18,1,0,1,3.0,88,-1,-1.0,-9.0,-4.0,2.9,90.0,-5.0,-7.0,-11.0,-9.0,2.9,96.0,-8.0,0.0,-9.0,-3.0,2.9,87.0,-4.0
3305,2019-01-19,-6,-13,-8,3.0,87,-8,1.0,0.0,1.0,3.0,88.0,-1.0,-1.0,-9.0,-4.0,2.9,90.0,-5.0,-7.0,-11.0,-9.0,2.9,96.0,-8.0
3306,2019-01-20,-5,-11,-5,3.0,85,-7,-6.0,-13.0,-8.0,3.0,87.0,-8.0,1.0,0.0,1.0,3.0,88.0,-1.0,-1.0,-9.0,-4.0,2.9,90.0,-5.0
3307,2019-01-21,-9,-17,-11,3.0,85,-11,-5.0,-11.0,-5.0,3.0,85.0,-7.0,-6.0,-13.0,-8.0,3.0,87.0,-8.0,1.0,0.0,1.0,3.0,88.0,-1.0
3308,2019-01-22,-15,-20,-17,3.0,94,-15,-9.0,-17.0,-11.0,3.0,85.0,-11.0,-5.0,-11.0,-5.0,3.0,85.0,-7.0,-6.0,-13.0,-8.0,3.0,87.0,-8.0
3309,2019-01-23,-14,-20,-17,8.1,93,-15,-15.0,-20.0,-17.0,3.0,94.0,-15.0,-9.0,-17.0,-11.0,3.0,85.0,-11.0,-5.0,-11.0,-5.0,3.0,85.0,-7.0
3310,2019-01-24,-13,-21,-16,4.9,94,-13,-14.0,-20.0,-17.0,8.1,93.0,-15.0,-15.0,-20.0,-17.0,3.0,94.0,-15.0,-9.0,-17.0,-11.0,3.0,85.0,-11.0
3311,2019-01-25,-12,-19,-15,8.1,91,-13,-13.0,-21.0,-16.0,4.9,94.0,-13.0,-14.0,-20.0,-17.0,8.1,93.0,-15.0,-15.0,-20.0,-17.0,3.0,94.0,-15.0
3312,2019-01-26,-9,-14,-11,3.1,94,-12,-12.0,-19.0,-15.0,8.1,91.0,-13.0,-13.0,-21.0,-16.0,4.9,94.0,-13.0,-14.0,-20.0,-17.0,8.1,93.0,-15.0
3313,2019-01-27,-7,-9,-8,3.1,93,-8,-9.0,-14.0,-11.0,3.1,94.0,-12.0,-12.0,-19.0,-15.0,8.1,91.0,-13.0,-13.0,-21.0,-16.0,4.9,94.0,-13.0
3314,2019-01-28,-7,-13,-9,3.1,94,-7,-7.0,-9.0,-8.0,3.1,93.0,-8.0,-9.0,-14.0,-11.0,3.1,94.0,-12.0,-12.0,-19.0,-15.0,8.1,91.0,-13.0
3315,2019-01-29,-1,-5,-2,3.1,91,-2,-7.0,-13.0,-9.0,3.1,94.0,-7.0,-7.0,-9.0,-8.0,3.1,93.0,-8.0,-9.0,-14.0,-11.0,3.1,94.0,-12.0
3316,2019-01-30,-1,-5,-2,3.1,96,-2,-1.0,-5.0,-2.0,3.1,91.0,-2.0,-7.0,-13.0,-9.0,3.1,94.0,-7.0,-7.0,-9.0,-8.0,3.1,93.0,-8.0
3317,2019-01-31,1,-3,1,3.3,99,1,-1.0,-5.0,-2.0,3.1,96.0,-2.0,-1.0,-5.0,-2.0,3.1,91.0,-2.0,-7.0,-13.0,-9.0,3.1,94.0,-7.0
3318,2019-02-01,-2,-4,-3,3.3,96,-3,1.0,-3.0,1.0,3.3,99.0,1.0,-1.0,-5.0,-2.0,3.1,96.0,-2.0,-1.0,-5.0,-2.0,3.1,91.0,-2.0
3319,2019-02-02,-3,-7,-5,3.3,95,-4,-2.0,-4.0,-3.0,3.3,96.0,-3.0,1.0,-3.0,1.0,3.3,99.0,1.0,-1.0,-5.0,-2.0,3.1,96.0,-2.0
3320,2019-02-03,1,-3,0,3.3,99,0,-3.0,-7.0,-5.0,3.3,95.0,-4.0,-2.0,-4.0,-3.0,3.3,96.0,-3.0,1.0,-3.0,1.0,3.3,99.0,1.0
3321,2019-02-04,2,1,2,3.3,100,2,1.0,-3.0,0.0,3.3,99.0,0.0,-3.0,-7.0,-5.0,3.3,95.0,-4.0,-2.0,-4.0,-3.0,3.3,96.0,-3.0
3322,2019-02-05,-3,-8,-5,6.9,89,-5,2.0,1.0,2.0,3.3,100.0,2.0,1.0,-3.0,0.0,3.3,99.0,0.0,-3.0,-7.0,-5.0,3.3,95.0,-4.0
3323,2019-02-06,-1,-8,-3,3.4,91,-2,-3.0,-8.0,-5.0,6.9,89.0,-5.0,2.0,1.0,2.0,3.3,100.0,2.0,1.0,-3.0,0.0,3.3,99.0,0.0
3324,2019-02-07,-1,-8,-3,3.4,88,-3,-1.0,-8.0,-3.0,3.4,91.0,-2.0,-3.0,-8.0,-5.0,6.9,89.0,-5.0,2.0,1.0,2.0,3.3,100.0,2.0
3325,2019-02-08,-1,-6,-3,5.2,92,-2,-1.0,-8.0,-3.0,3.4,88.0,-3.0,-1.0,-8.0,-3.0,3.4,91.0,-2.0,-3.0,-8.0,-5.0,6.9,89.0,-5.0
3326,2019-02-09,-1,-4,-2,3.4,93,-2,-1.0,-6.0,-3.0,5.2,92.0,-2.0,-1.0,-8.0,-3.0,3.4,88.0,-3.0,-1.0,-8.0,-3.0,3.4,91.0,-2.0
3327,2019-02-10,-4,-6,-5,3.4,87,-6,-1.0,-4.0,-2.0,3.4,93.0,-2.0,-1.0,-6.0,-3.0,5.2,92.0,-2.0,-1.0,-8.0,-3.0,3.4,88.0,-3.0
3328,2019-02-11,-1,-5,-2,3.5,91,-3,-4.0,-6.0,-5.0,3.4,87.0,-6.0,-1.0,-4.0,-2.0,3.4,93.0,-2.0,-1.0,-6.0,-3.0,5.2,92.0,-2.0
3329,2019-02-12,1,-1,1,3.5,95,0,-1.0,-5.0,-2.0,3.5,91.0,-3.0,-4.0,-6.0,-5.0,3.4,87.0,-6.0,-1.0,-4.0,-2.0,3.4,93.0,-2.0
3330,2019-02-13,-1,-6,-2,3.5,93,-2,1.0,-1.0,1.0,3.5,95.0,0.0,-1.0,-5.0,-2.0,3.5,91.0,-3.0,-4.0,-6.0,-5.0,3.4,87.0,-6.0
3331,2019-02-14,-3,-11,-5,7.0,92,-4,-1.0,-6.0,-2.0,3.5,93.0,-2.0,1.0,-1.0,1.0,3.5,95.0,0.0,-1.0,-5.0,-2.0,3.5,91.0,-3.0
3332,2019-02-15,2,-1,1,3.7,96,1,-3.0,-11.0,-5.0,7.0,92.0,-4.0,-1.0,-6.0,-2.0,3.5,93.0,-2.0,1.0,-1.0,1.0,3.5,95.0,0.0
3333,2019-02-16,1,0,1,3.7,99,1,2.0,-1.0,1.0,3.7,96.0,1.0,-3.0,-11.0,-5.0,7.0,92.0,-4.0,-1.0,-6.0,-2.0,3.5,93.0,-2.0
3334,2019-02-17,2,-2,1,5.4,80,-2,1.0,0.0,1.0,3.7,99.0,1.0,2.0,-1.0,1.0,3.7,96.0,1.0,-3.0,-11.0,-5.0,7.0,92.0,-4.0
3335,2019-02-18,-4,-9,-5,3.7,79,-7,2.0,-2.0,1.0,5.4,80.0,-2.0,1.0,0.0,1.0,3.7,99.0,1.0,2.0,-1.0,1.0,3.7,96.0,1.0
3336,2019-02-19,0,-10,-2,8.7,72,-4,-4.0,-9.0,-5.0,3.7,79.0,-7.0,2.0,-2.0,1.0,5.4,80.0,-2.0,1.0,0.0,1.0,3.7,99.0,1.0
3337,2019-02-20,2,-1,1,3.8,96,1,0.0,-10.0,-2.0,8.7,72.0,-4.0,-4.0,-9.0,-5.0,3.7,79.0,-7.0,2.0,-2.0,1.0,5.4,80.0,-2.0
3338,2019-02-21,-2,-8,-4,3.8,87,-6,2.0,-1.0,1.0,3.8,96.0,1.0,0.0,-10.0,-2.0,8.7,72.0,-4.0,-4.0,-9.0,-5.0,3.7,79.0,-7.0
3339,2019-02-22,-7,-10,-9,3.8,82,-10,-2.0,-8.0,-4.0,3.8,87.0,-6.0,2.0,-1.0,1.0,3.8,96.0,1.0,0.0,-10.0,-2.0,8.7,72.0,-4.0
3340,2019-02-23,-5,-12,-8,5.4,80,-8,-7.0,-10.0,-9.0,3.8,82.0,-10.0,-2.0,-8.0,-4.0,3.8,87.0,-6.0,2.0,-1.0,1.0,3.8,96.0,1.0
3341,2019-02-24,1,-6,0,3.8,98,1,-5.0,-12.0,-8.0,5.4,80.0,-8.0,-7.0,-10.0,-9.0,3.8,82.0,-10.0,-2.0,-8.0,-4.0,3.8,87.0,-6.0
3342,2019-02-25,2,0,1,3.8,96,1,1.0,-6.0,0.0,3.8,98.0,1.0,-5.0,-12.0,-8.0,5.4,80.0,-8.0,-7.0,-10.0,-9.0,3.8,82.0,-10.0
3343,2019-02-26,1,-2,0,3.9,91,0,2.0,0.0,1.0,3.8,96.0,1.0,1.0,-6.0,0.0,3.8,98.0,1.0,-5.0,-12.0,-8.0,5.4,80.0,-8.0
3344,2019-02-27,-3,-6,-4,5.5,81,-6,1.0,-2.0,0.0,3.9,91.0,0.0,2.0,0.0,1.0,3.8,96.0,1.0,1.0,-6.0,0.0,3.8,98.0,1.0
3345,2019-02-28,2,-3,0,5.4,97,1,-3.0,-6.0,-4.0,5.5,81.0,-6.0,1.0,-2.0,0.0,3.9,91.0,0.0,2.0,0.0,1.0,3.8,96.0,1.0
3346,2019-03-01,1,-7,-1,5.4,96,0,2.0,-3.0,0.0,5.4,97.0,1.0,-3.0,-6.0,-4.0,5.5,81.0,-6.0,1.0,-2.0,0.0,3.9,91.0,0.0
3347,2019-03-02,-5,-12,-8,7.0,85,-7,1.0,-7.0,-1.0,5.4,96.0,0.0,2.0,-3.0,0.0,5.4,97.0,1.0,-3.0,-6.0,-4.0,5.5,81.0,-6.0
3348,2019-03-03,0,-10,-2,8.5,84,-3,-5.0,-12.0,-8.0,7.0,85.0,-7.0,1.0,-7.0,-1.0,5.4,96.0,0.0,2.0,-3.0,0.0,5.4,97.0,1.0
3349,2019-03-04,1,-10,-1,5.5,95,0,0.0,-10.0,-2.0,8.5,84.0,-3.0,-5.0,-12.0,-8.0,7.0,85.0,-7.0,1.0,-7.0,-1.0,5.4,96.0,0.0
3350,2019-03-05,3,-1,2,5.5,100,3,1.0,-10.0,-1.0,5.5,95.0,0.0,0.0,-10.0,-2.0,8.5,84.0,-3.0,-5.0,-12.0,-8.0,7.0,85.0,-7.0
3351,2019-03-06,-4,-8,-5,10.1,73,-10,3.0,-1.0,2.0,5.5,100.0,3.0,1.0,-10.0,-1.0,5.5,95.0,0.0,0.0,-10.0,-2.0,8.5,84.0,-3.0
3352,2019-03-07,-2,-12,-5,8.6,77,-6,-4.0,-8.0,-5.0,10.1,73.0,-10.0,3.0,-1.0,2.0,5.5,100.0,3.0,1.0,-10.0,-1.0,5.5,95.0,0.0
3353,2019-03-08,2,-4,1,5.6,96,1,-2.0,-12.0,-5.0,8.6,77.0,-6.0,-4.0,-8.0,-5.0,10.1,73.0,-10.0,3.0,-1.0,2.0,5.5,100.0,3.0
3354,2019-03-09,4,0,2,11.2,64,-3,2.0,-4.0,1.0,5.6,96.0,1.0,-2.0,-12.0,-5.0,8.6,77.0,-6.0,-4.0,-8.0,-5.0,10.1,73.0,-10.0
3355,2019-03-10,3,-1,2,8.7,91,2,4.0,0.0,2.0,11.2,64.0,-3.0,2.0,-4.0,1.0,5.6,96.0,1.0,-2.0,-12.0,-5.0,8.6,77.0,-6.0
3356,2019-03-11,2,-2,1,5.8,95,2,3.0,-1.0,2.0,8.7,91.0,2.0,4.0,0.0,2.0,11.2,64.0,-3.0,2.0,-4.0,1.0,5.6,96.0,1.0
3357,2019-03-12,0,-6,-2,7.3,69,-5,2.0,-2.0,1.0,5.8,95.0,2.0,3.0,-1.0,2.0,8.7,91.0,2.0,4.0,0.0,2.0,11.2,64.0,-3.0
3358,2019-03-13,-1,-7,-3,10.2,70,-6,0.0,-6.0,-2.0,7.3,69.0,-5.0,2.0,-2.0,1.0,5.8,95.0,2.0,3.0,-1.0,2.0,8.7,91.0,2.0
3359,2019-03-14,0,-6,-2,8.8,84,-2,-1.0,-7.0,-3.0,10.2,70.0,-6.0,0.0,-6.0,-2.0,7.3,69.0,-5.0,2.0,-2.0,1.0,5.8,95.0,2.0
3360,2019-03-15,2,-3,-1,5.9,86,-1,0.0,-6.0,-2.0,8.8,84.0,-2.0,-1.0,-7.0,-3.0,10.2,70.0,-6.0,0.0,-6.0,-2.0,7.3,69.0,-5.0
3361,2019-03-16,0,-4,-1,6.0,88,-1,2.0,-3.0,-1.0,5.9,86.0,-1.0,0.0,-6.0,-2.0,8.8,84.0,-2.0,-1.0,-7.0,-3.0,10.2,70.0,-6.0
3362,2019-03-17,1,-5,0,6.0,93,0,0.0,-4.0,-1.0,6.0,88.0,-1.0,2.0,-3.0,-1.0,5.9,86.0,-1.0,0.0,-6.0,-2.0,8.8,84.0,-2.0
3363,2019-03-18,3,0,2,6.0,93,2,1.0,-5.0,0.0,6.0,93.0,0.0,0.0,-4.0,-1.0,6.0,88.0,-1.0,2.0,-3.0,-1.0,5.9,86.0,-1.0
3364,2019-03-19,4,1,3,6.0,98,3,3.0,0.0,2.0,6.0,93.0,2.0,1.0,-5.0,0.0,6.0,93.0,0.0,0.0,-4.0,-1.0,6.0,88.0,-1.0
3365,2019-03-20,4,-1,2,10.2,80,0,4.0,1.0,3.0,6.0,98.0,3.0,3.0,0.0,2.0,6.0,93.0,2.0,1.0,-5.0,0.0,6.0,93.0,0.0
3366,2019-03-21,2,-2,1,8.8,84,0,4.0,-1.0,2.0,10.2,80.0,0.0,4.0,1.0,3.0,6.0,98.0,3.0,3.0,0.0,2.0,6.0,93.0,2.0
3367,2019-03-22,2,-2,1,6.1,88,0,2.0,-2.0,1.0,8.8,84.0,0.0,4.0,-1.0,2.0,10.2,80.0,0.0,4.0,1.0,3.0,6.0,98.0,3.0
3368,2019-03-23,2,-1,1,6.1,91,1,2.0,-2.0,1.0,6.1,88.0,0.0,2.0,-2.0,1.0,8.8,84.0,0.0,4.0,-1.0,2.0,10.2,80.0,0.0
3369,2019-03-24,2,-2,1,7.5,97,2,2.0,-1.0,1.0,6.1,91.0,1.0,2.0,-2.0,1.0,6.1,88.0,0.0,2.0,-2.0,1.0,8.8,84.0,0.0
3370,2019-03-25,4,-3,2,11.6,75,0,2.0,-2.0,1.0,7.5,97.0,2.0,2.0,-1.0,1.0,6.1,91.0,1.0,2.0,-2.0,1.0,6.1,88.0,0.0
3371,2019-03-26,4,-2,2,8.9,85,2,4.0,-3.0,2.0,11.6,75.0,0.0,2.0,-2.0,1.0,7.5,97.0,2.0,2.0,-1.0,1.0,6.1,91.0,1.0
3372,2019-03-27,1,-5,-1,8.9,75,-3,4.0,-2.0,2.0,8.9,85.0,2.0,4.0,-3.0,2.0,11.6,75.0,0.0,2.0,-2.0,1.0,7.5,97.0,2.0
3373,2019-03-28,1,-5,0,7.6,68,-4,1.0,-5.0,-1.0,8.9,75.0,-3.0,4.0,-2.0,2.0,8.9,85.0,2.0,4.0,-3.0,2.0,11.6,75.0,0.0
3374,2019-03-29,3,-3,1,6.5,95,2,1.0,-5.0,0.0,7.6,68.0,-4.0,1.0,-5.0,-1.0,8.9,75.0,-3.0,4.0,-2.0,2.0,8.9,85.0,2.0
3375,2019-03-30,5,1,4,7.8,90,3,3.0,-3.0,1.0,6.5,95.0,2.0,1.0,-5.0,0.0,7.6,68.0,-4.0,1.0,-5.0,-1.0,8.9,75.0,-3.0
3376,2019-03-31,11,2,8,11.6,68,5,5.0,1.0,4.0,7.8,90.0,3.0,3.0,-3.0,1.0,6.5,95.0,2.0,1.0,-5.0,0.0,7.6,68.0,-4.0
3377,2019-04-01,4,-1,2,7.8,70,-1,11.0,2.0,8.0,11.6,68.0,5.0,5.0,1.0,4.0,7.8,90.0,3.0,3.0,-3.0,1.0,6.5,95.0,2.0
3378,2019-04-02,8,-3,4,13.5,49,-2,4.0,-1.0,2.0,7.8,70.0,-1.0,11.0,2.0,8.0,11.6,68.0,5.0,5.0,1.0,4.0,7.8,90.0,3.0
3379,2019-04-03,8,-1,5,13.3,60,0,8.0,-3.0,4.0,13.5,49.0,-2.0,4.0,-1.0,2.0,7.8,70.0,-1.0,11.0,2.0,8.0,11.6,68.0,5.0
3380,2019-04-04,8,0,6,12.1,57,0,8.0,-1.0,5.0,13.3,60.0,0.0,8.0,-3.0,4.0,13.5,49.0,-2.0,4.0,-1.0,2.0,7.8,70.0,-1.0
3381,2019-04-05,6,1,5,8.5,71,1,8.0,0.0,6.0,12.1,57.0,0.0,8.0,-1.0,5.0,13.3,60.0,0.0,8.0,-3.0,4.0,13.5,49.0,-2.0
3382,2019-04-06,7,0,5,10.9,61,0,6.0,1.0,5.0,8.5,71.0,1.0,8.0,0.0,6.0,12.1,57.0,0.0,8.0,-1.0,5.0,13.3,60.0,0.0
3383,2019-04-07,8,0,6,10.9,49,-2,7.0,0.0,5.0,10.9,61.0,0.0,6.0,1.0,5.0,8.5,71.0,1.0,8.0,0.0,6.0,12.1,57.0,0.0
3384,2019-04-08,8,2,7,8.6,75,3,8.0,0.0,6.0,10.9,49.0,-2.0,7.0,0.0,5.0,10.9,61.0,0.0,6.0,1.0,5.0,8.5,71.0,1.0
3385,2019-04-09,15,7,13,13.3,73,8,8.0,2.0,7.0,8.6,75.0,3.0,8.0,0.0,6.0,10.9,49.0,-2.0,7.0,0.0,5.0,10.9,61.0,0.0
